,chooseFrontProbability,likeFrontNumber,likeNumber,students,teacherUtility,totalUtility,utility-0,utility-1,utility-2,utility-3,utility-4,utility-5,utility-6,utility-7
61,0.6000000000000001,2,2,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1155}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1151}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1850}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1851}, {'id': 4, 'like': 0, 'front': 0, 'utility': 900}, {'id': 5, 'like': 0, 'front': 0, 'utility': 904}, {'id': 6, 'like': 0, 'front': 0, 'utility': 901}, {'id': 7, 'like': 0, 'front': 0, 'utility': 901}]",306,9613,1155,1151,1850,1851,900,904,901,901
85,0.799999999999999,1,3,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1198}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1797}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1805}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1793}, {'id': 4, 'like': 1, 'front': 0, 'utility': 51}, {'id': 5, 'like': 1, 'front': 0, 'utility': 52}, {'id': 6, 'like': 0, 'front': 0, 'utility': 953}, {'id': 7, 'like': 0, 'front': 0, 'utility': 953}]",301,8602,1198,1797,1805,1793,51,52,953,953
37,0.4,0,2,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 1902}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1896}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1896}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1900}, {'id': 4, 'like': 1, 'front': 0, 'utility': 148}, {'id': 5, 'like': 1, 'front': 0, 'utility': 152}, {'id': 6, 'like': 0, 'front': 0, 'utility': 848}, {'id': 7, 'like': 0, 'front': 0, 'utility': 857}]",300,9599,1902,1896,1896,1900,148,152,848,857
103,0.4,3,3,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1099}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1100}, {'id': 2, 'like': 1, 'front': 1, 'utility': 1100}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1900}, {'id': 4, 'like': 0, 'front': 0, 'utility': 848}, {'id': 5, 'like': 0, 'front': 0, 'utility': 853}, {'id': 6, 'like': 0, 'front': 0, 'utility': 852}, {'id': 7, 'like': 0, 'front': 0, 'utility': 847}]",300,8599,1099,1100,1100,1900,848,853,852,847
117,0.7000000000000001,0,4,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 1823}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1827}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1828}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1821}, {'id': 4, 'like': 1, 'front': 0, 'utility': 73}, {'id': 5, 'like': 1, 'front': 0, 'utility': 80}, {'id': 6, 'like': 1, 'front': 0, 'utility': 74}, {'id': 7, 'like': 1, 'front': 0, 'utility': 72}]",299,7598,1823,1827,1828,1821,73,80,74,72
157,0.30000000000000004,4,4,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1074}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1074}, {'id': 2, 'like': 1, 'front': 1, 'utility': 1076}, {'id': 3, 'like': 1, 'front': 1, 'utility': 1074}, {'id': 4, 'like': 0, 'front': 0, 'utility': 825}, {'id': 5, 'like': 0, 'front': 0, 'utility': 825}, {'id': 6, 'like': 0, 'front': 0, 'utility': 820}, {'id': 7, 'like': 0, 'front': 0, 'utility': 828}]",298,7596,1074,1074,1076,1074,825,825,820,828
72,0.6000000000000001,0,3,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 1846}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1852}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1850}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1846}, {'id': 4, 'like': 1, 'front': 0, 'utility': 102}, {'id': 5, 'like': 1, 'front': 0, 'utility': 98}, {'id': 6, 'like': 1, 'front': 0, 'utility': 96}, {'id': 7, 'like': 0, 'front': 0, 'utility': 903}]",297,8593,1846,1852,1850,1846,102,98,96,903
130,0.899999999999999,1,4,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1221}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1775}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1779}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1767}, {'id': 4, 'like': 1, 'front': 0, 'utility': 23}, {'id': 5, 'like': 1, 'front': 0, 'utility': 26}, {'id': 6, 'like': 1, 'front': 0, 'utility': 26}, {'id': 7, 'like': 0, 'front': 0, 'utility': 975}]",296,7592,1221,1775,1779,1767,23,26,26,975
90,0.2,2,3,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1051}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1047}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1947}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1951}, {'id': 4, 'like': 1, 'front': 0, 'utility': 196}, {'id': 5, 'like': 0, 'front': 0, 'utility': 799}, {'id': 6, 'like': 0, 'front': 0, 'utility': 801}, {'id': 7, 'like': 0, 'front': 0, 'utility': 796}]",294,8588,1051,1047,1947,1951,196,799,801,796
144,0.1,3,4,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1022}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1026}, {'id': 2, 'like': 1, 'front': 1, 'utility': 1023}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1975}, {'id': 4, 'like': 1, 'front': 0, 'utility': 220}, {'id': 5, 'like': 0, 'front': 0, 'utility': 771}, {'id': 6, 'like': 0, 'front': 0, 'utility': 773}, {'id': 7, 'like': 0, 'front': 0, 'utility': 772}]",291,7582,1022,1026,1023,1975,220,771,773,772
89,0.1,2,3,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1025}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1027}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1974}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1976}, {'id': 4, 'like': 1, 'front': 0, 'utility': 227}, {'id': 5, 'like': 0, 'front': 0, 'utility': 773}, {'id': 6, 'like': 0, 'front': 0, 'utility': 779}, {'id': 7, 'like': 0, 'front': 0, 'utility': 776}]",279,8557,1025,1027,1974,1976,227,773,779,776
86,0.899999999999999,1,3,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1218}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1772}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1773}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1772}, {'id': 4, 'like': 1, 'front': 0, 'utility': 24}, {'id': 5, 'like': 1, 'front': 0, 'utility': 26}, {'id': 6, 'like': 0, 'front': 0, 'utility': 976}, {'id': 7, 'like': 0, 'front': 0, 'utility': 976}]",269,8537,1218,1772,1773,1772,24,26,976,976
175,0.9999999999999991,1,5,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1255}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1745}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1752}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1758}, {'id': 4, 'like': 1, 'front': 0, 'utility': 0}, {'id': 5, 'like': 1, 'front': 0, 'utility': 0}, {'id': 6, 'like': 1, 'front': 0, 'utility': 0}, {'id': 7, 'like': 1, 'front': 0, 'utility': 0}]",255,6510,1255,1745,1752,1758,0,0,0,0
198,0.0,4,5,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1000}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1000}, {'id': 2, 'like': 1, 'front': 1, 'utility': 1000}, {'id': 3, 'like': 1, 'front': 1, 'utility': 1000}, {'id': 4, 'like': 1, 'front': 0, 'utility': 255}, {'id': 5, 'like': 0, 'front': 0, 'utility': 751}, {'id': 6, 'like': 0, 'front': 0, 'utility': 752}, {'id': 7, 'like': 0, 'front': 0, 'utility': 752}]",255,6510,1000,1000,1000,1000,255,751,752,752
50,0.6000000000000001,1,2,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1150}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1852}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1850}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1850}, {'id': 4, 'like': 1, 'front': 0, 'utility': 104}, {'id': 5, 'like': 0, 'front': 0, 'utility': 900}, {'id': 6, 'like': 0, 'front': 0, 'utility': 898}, {'id': 7, 'like': 0, 'front': 0, 'utility': 903}]",254,9507,1150,1852,1850,1850,104,900,898,903
48,0.4,1,2,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1102}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1901}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1903}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1906}, {'id': 4, 'like': 1, 'front': 0, 'utility': 151}, {'id': 5, 'like': 0, 'front': 0, 'utility': 846}, {'id': 6, 'like': 0, 'front': 0, 'utility': 849}, {'id': 7, 'like': 0, 'front': 0, 'utility': 847}]",253,9505,1102,1901,1903,1906,151,846,849,847
46,0.2,1,2,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1053}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1953}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1951}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1950}, {'id': 4, 'like': 1, 'front': 0, 'utility': 201}, {'id': 5, 'like': 0, 'front': 0, 'utility': 795}, {'id': 6, 'like': 0, 'front': 0, 'utility': 805}, {'id': 7, 'like': 0, 'front': 0, 'utility': 800}]",253,9508,1053,1953,1951,1950,201,795,805,800
54,0.9999999999999991,1,2,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1252}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1752}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1757}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1743}, {'id': 4, 'like': 1, 'front': 0, 'utility': 0}, {'id': 5, 'like': 0, 'front': 0, 'utility': 1000}, {'id': 6, 'like': 0, 'front': 0, 'utility': 1000}, {'id': 7, 'like': 0, 'front': 0, 'utility': 1000}]",252,9504,1252,1752,1757,1743,0,1000,1000,1000
51,0.7000000000000001,1,2,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1171}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1829}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1825}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1820}, {'id': 4, 'like': 1, 'front': 0, 'utility': 80}, {'id': 5, 'like': 0, 'front': 0, 'utility': 928}, {'id': 6, 'like': 0, 'front': 0, 'utility': 928}, {'id': 7, 'like': 0, 'front': 0, 'utility': 922}]",252,9503,1171,1829,1825,1820,80,928,928,922
60,0.5,2,2,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1127}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1125}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1882}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1874}, {'id': 4, 'like': 0, 'front': 0, 'utility': 876}, {'id': 5, 'like': 0, 'front': 0, 'utility': 874}, {'id': 6, 'like': 0, 'front': 0, 'utility': 875}, {'id': 7, 'like': 0, 'front': 0, 'utility': 871}]",252,9504,1127,1125,1882,1874,876,874,875,871
38,0.5,0,2,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 1876}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1874}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1875}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1878}, {'id': 4, 'like': 1, 'front': 0, 'utility': 125}, {'id': 5, 'like': 1, 'front': 0, 'utility': 126}, {'id': 6, 'like': 0, 'front': 0, 'utility': 874}, {'id': 7, 'like': 0, 'front': 0, 'utility': 875}]",251,9503,1876,1874,1875,1878,125,126,874,875
131,0.9999999999999991,1,4,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1251}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1753}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1751}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1748}, {'id': 4, 'like': 1, 'front': 0, 'utility': 0}, {'id': 5, 'like': 1, 'front': 0, 'utility': 0}, {'id': 6, 'like': 1, 'front': 0, 'utility': 0}, {'id': 7, 'like': 0, 'front': 0, 'utility': 1000}]",251,7503,1251,1753,1751,1748,0,0,0,1000
45,0.1,1,2,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1029}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1977}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1976}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1975}, {'id': 4, 'like': 1, 'front': 0, 'utility': 222}, {'id': 5, 'like': 0, 'front': 0, 'utility': 775}, {'id': 6, 'like': 0, 'front': 0, 'utility': 773}, {'id': 7, 'like': 0, 'front': 0, 'utility': 775}]",251,9502,1029,1977,1976,1975,222,775,773,775
88,0.0,2,3,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1000}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1000}, {'id': 2, 'like': 0, 'front': 1, 'utility': 2000}, {'id': 3, 'like': 0, 'front': 1, 'utility': 2000}, {'id': 4, 'like': 1, 'front': 0, 'utility': 251}, {'id': 5, 'like': 0, 'front': 0, 'utility': 749}, {'id': 6, 'like': 0, 'front': 0, 'utility': 754}, {'id': 7, 'like': 0, 'front': 0, 'utility': 748}]",251,8502,1000,1000,2000,2000,251,749,754,748
47,0.30000000000000004,1,2,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1081}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1926}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1924}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1925}, {'id': 4, 'like': 1, 'front': 0, 'utility': 169}, {'id': 5, 'like': 0, 'front': 0, 'utility': 822}, {'id': 6, 'like': 0, 'front': 0, 'utility': 821}, {'id': 7, 'like': 0, 'front': 0, 'utility': 831}]",250,9499,1081,1926,1924,1925,169,822,821,831
53,0.899999999999999,1,2,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1223}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1783}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1765}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1774}, {'id': 4, 'like': 1, 'front': 0, 'utility': 26}, {'id': 5, 'like': 0, 'front': 0, 'utility': 975}, {'id': 6, 'like': 0, 'front': 0, 'utility': 977}, {'id': 7, 'like': 0, 'front': 0, 'utility': 975}]",249,9498,1223,1783,1765,1774,26,975,977,975
87,0.9999999999999991,1,3,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1248}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1753}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1749}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1746}, {'id': 4, 'like': 1, 'front': 0, 'utility': 0}, {'id': 5, 'like': 1, 'front': 0, 'utility': 0}, {'id': 6, 'like': 0, 'front': 0, 'utility': 1000}, {'id': 7, 'like': 0, 'front': 0, 'utility': 1000}]",248,8496,1248,1753,1749,1746,0,0,1000,1000
32,0.9999999999999991,1,1,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1248}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1751}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1753}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1744}, {'id': 4, 'like': 0, 'front': 0, 'utility': 1000}, {'id': 5, 'like': 0, 'front': 0, 'utility': 1000}, {'id': 6, 'like': 0, 'front': 0, 'utility': 1000}, {'id': 7, 'like': 0, 'front': 0, 'utility': 1000}]",248,10496,1248,1751,1753,1744,1000,1000,1000,1000
44,0.0,1,2,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1000}, {'id': 1, 'like': 0, 'front': 1, 'utility': 2000}, {'id': 2, 'like': 0, 'front': 1, 'utility': 2000}, {'id': 3, 'like': 0, 'front': 1, 'utility': 2000}, {'id': 4, 'like': 1, 'front': 0, 'utility': 248}, {'id': 5, 'like': 0, 'front': 0, 'utility': 754}, {'id': 6, 'like': 0, 'front': 0, 'utility': 747}, {'id': 7, 'like': 0, 'front': 0, 'utility': 747}]",248,9496,1000,2000,2000,2000,248,754,747,747
52,0.799999999999999,1,2,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1198}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1794}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1801}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1801}, {'id': 4, 'like': 1, 'front': 0, 'utility': 50}, {'id': 5, 'like': 0, 'front': 0, 'utility': 952}, {'id': 6, 'like': 0, 'front': 0, 'utility': 949}, {'id': 7, 'like': 0, 'front': 0, 'utility': 951}]",247,9496,1198,1794,1801,1801,50,952,949,951
11,0.0,0,1,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 2000}, {'id': 1, 'like': 0, 'front': 1, 'utility': 2000}, {'id': 2, 'like': 0, 'front': 1, 'utility': 2000}, {'id': 3, 'like': 0, 'front': 1, 'utility': 2000}, {'id': 4, 'like': 1, 'front': 0, 'utility': 246}, {'id': 5, 'like': 0, 'front': 0, 'utility': 753}, {'id': 6, 'like': 0, 'front': 0, 'utility': 742}, {'id': 7, 'like': 0, 'front': 0, 'utility': 751}]",246,10492,2000,2000,2000,2000,246,753,742,751
143,0.0,3,4,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1000}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1000}, {'id': 2, 'like': 1, 'front': 1, 'utility': 1000}, {'id': 3, 'like': 0, 'front': 1, 'utility': 2000}, {'id': 4, 'like': 1, 'front': 0, 'utility': 245}, {'id': 5, 'like': 0, 'front': 0, 'utility': 748}, {'id': 6, 'like': 0, 'front': 0, 'utility': 754}, {'id': 7, 'like': 0, 'front': 0, 'utility': 743}]",245,7490,1000,1000,1000,2000,245,748,754,743
253,0.0,5,6,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1000}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1000}, {'id': 2, 'like': 1, 'front': 1, 'utility': 1000}, {'id': 3, 'like': 1, 'front': 1, 'utility': 1000}, {'id': 4, 'like': 1, 'front': 0, 'utility': 245}, {'id': 5, 'like': 0, 'front': 0, 'utility': 754}, {'id': 6, 'like': 0, 'front': 0, 'utility': 742}, {'id': 7, 'like': 0, 'front': 0, 'utility': 750}]",245,6491,1000,1000,1000,1000,245,754,742,750
209,0.0,5,5,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1000}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1000}, {'id': 2, 'like': 1, 'front': 1, 'utility': 1000}, {'id': 3, 'like': 1, 'front': 1, 'utility': 1000}, {'id': 4, 'like': 1, 'front': 0, 'utility': 243}, {'id': 5, 'like': 0, 'front': 0, 'utility': 745}, {'id': 6, 'like': 0, 'front': 0, 'utility': 747}, {'id': 7, 'like': 0, 'front': 0, 'utility': 751}]",243,6486,1000,1000,1000,1000,243,745,747,751
49,0.5,1,2,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1122}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1873}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1871}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1879}, {'id': 4, 'like': 1, 'front': 0, 'utility': 120}, {'id': 5, 'like': 0, 'front': 0, 'utility': 873}, {'id': 6, 'like': 0, 'front': 0, 'utility': 876}, {'id': 7, 'like': 0, 'front': 0, 'utility': 871}]",242,9485,1122,1873,1871,1879,120,873,876,871
73,0.7000000000000001,0,3,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 1827}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1827}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1822}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1827}, {'id': 4, 'like': 1, 'front': 0, 'utility': 77}, {'id': 5, 'like': 1, 'front': 0, 'utility': 78}, {'id': 6, 'like': 1, 'front': 0, 'utility': 77}, {'id': 7, 'like': 0, 'front': 0, 'utility': 929}]",232,8464,1827,1827,1822,1827,77,78,77,929
31,0.899999999999999,1,1,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1227}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1772}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1775}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1776}, {'id': 4, 'like': 0, 'front': 0, 'utility': 976}, {'id': 5, 'like': 0, 'front': 0, 'utility': 976}, {'id': 6, 'like': 0, 'front': 0, 'utility': 976}, {'id': 7, 'like': 0, 'front': 0, 'utility': 977}]",227,10455,1227,1772,1775,1776,976,976,976,977
102,0.30000000000000004,3,3,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1078}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1073}, {'id': 2, 'like': 1, 'front': 1, 'utility': 1075}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1931}, {'id': 4, 'like': 0, 'front': 0, 'utility': 821}, {'id': 5, 'like': 0, 'front': 0, 'utility': 826}, {'id': 6, 'like': 0, 'front': 0, 'utility': 824}, {'id': 7, 'like': 0, 'front': 0, 'utility': 823}]",226,8451,1078,1073,1075,1931,821,826,824,823
12,0.1,0,1,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 1976}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1974}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1976}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1975}, {'id': 4, 'like': 1, 'front': 0, 'utility': 222}, {'id': 5, 'like': 0, 'front': 0, 'utility': 779}, {'id': 6, 'like': 0, 'front': 0, 'utility': 772}, {'id': 7, 'like': 0, 'front': 0, 'utility': 769}]",222,10443,1976,1974,1976,1975,222,779,772,769
59,0.4,2,2,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1102}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1105}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1907}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1901}, {'id': 4, 'like': 0, 'front': 0, 'utility': 857}, {'id': 5, 'like': 0, 'front': 0, 'utility': 843}, {'id': 6, 'like': 0, 'front': 0, 'utility': 848}, {'id': 7, 'like': 0, 'front': 0, 'utility': 851}]",207,9414,1102,1105,1907,1901,857,843,848,851
156,0.2,4,4,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1054}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1051}, {'id': 2, 'like': 1, 'front': 1, 'utility': 1051}, {'id': 3, 'like': 1, 'front': 1, 'utility': 1048}, {'id': 4, 'like': 0, 'front': 0, 'utility': 802}, {'id': 5, 'like': 0, 'front': 0, 'utility': 803}, {'id': 6, 'like': 0, 'front': 0, 'utility': 800}, {'id': 7, 'like': 0, 'front': 0, 'utility': 799}]",204,7408,1054,1051,1051,1048,802,803,800,799
13,0.2,0,1,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 1953}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1950}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1949}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1950}, {'id': 4, 'like': 1, 'front': 0, 'utility': 203}, {'id': 5, 'like': 0, 'front': 0, 'utility': 802}, {'id': 6, 'like': 0, 'front': 0, 'utility': 799}, {'id': 7, 'like': 0, 'front': 0, 'utility': 801}]",203,10407,1953,1950,1949,1950,203,802,799,801
30,0.799999999999999,1,1,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1203}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1797}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1801}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1798}, {'id': 4, 'like': 0, 'front': 0, 'utility': 952}, {'id': 5, 'like': 0, 'front': 0, 'utility': 954}, {'id': 6, 'like': 0, 'front': 0, 'utility': 951}, {'id': 7, 'like': 0, 'front': 0, 'utility': 950}]",203,10406,1203,1797,1801,1798,952,954,951,950
39,0.6000000000000001,0,2,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 1845}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1851}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1850}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1852}, {'id': 4, 'like': 1, 'front': 0, 'utility': 100}, {'id': 5, 'like': 1, 'front': 0, 'utility': 102}, {'id': 6, 'like': 0, 'front': 0, 'utility': 903}, {'id': 7, 'like': 0, 'front': 0, 'utility': 902}]",202,9405,1845,1851,1850,1852,100,102,903,902
118,0.799999999999999,0,4,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 1796}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1809}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1804}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1793}, {'id': 4, 'like': 1, 'front': 0, 'utility': 48}, {'id': 5, 'like': 1, 'front': 0, 'utility': 50}, {'id': 6, 'like': 1, 'front': 0, 'utility': 51}, {'id': 7, 'like': 1, 'front': 0, 'utility': 53}]",202,7404,1796,1809,1804,1793,48,50,51,53
29,0.7000000000000001,1,1,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1174}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1825}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1821}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1831}, {'id': 4, 'like': 0, 'front': 0, 'utility': 923}, {'id': 5, 'like': 0, 'front': 0, 'utility': 925}, {'id': 6, 'like': 0, 'front': 0, 'utility': 923}, {'id': 7, 'like': 0, 'front': 0, 'utility': 927}]",174,10349,1174,1825,1821,1831,923,925,923,927
14,0.30000000000000004,0,1,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 1923}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1925}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1926}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1928}, {'id': 4, 'like': 1, 'front': 0, 'utility': 173}, {'id': 5, 'like': 0, 'front': 0, 'utility': 822}, {'id': 6, 'like': 0, 'front': 0, 'utility': 826}, {'id': 7, 'like': 0, 'front': 0, 'utility': 824}]",173,10347,1923,1925,1926,1928,173,822,826,824
101,0.2,3,3,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1049}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1052}, {'id': 2, 'like': 1, 'front': 1, 'utility': 1050}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1951}, {'id': 4, 'like': 0, 'front': 0, 'utility': 794}, {'id': 5, 'like': 0, 'front': 0, 'utility': 796}, {'id': 6, 'like': 0, 'front': 0, 'utility': 805}, {'id': 7, 'like': 0, 'front': 0, 'utility': 804}]",151,8301,1049,1052,1050,1951,794,796,805,804
