,chooseFrontProbability,likeFrontNumber,likeNumber,students,teacherUtility,totalUtility,utility-0,utility-1,utility-2,utility-3,utility-4,utility-5,utility-6,utility-7
86,0.9,1,3,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 222}, {'id': 1, 'like': 0, 'front': 1, 'utility': 768}, {'id': 2, 'like': 0, 'front': 1, 'utility': 771}, {'id': 3, 'like': 0, 'front': 1, 'utility': 782}, {'id': 4, 'like': 1, 'front': 0, 'utility': 24}, {'id': 5, 'like': 1, 'front': 0, 'utility': 26}, {'id': 6, 'like': 0, 'front': 0, 'utility': 975}, {'id': 7, 'like': 0, 'front': 0, 'utility': 975}]",271,4543,222,768,771,782,24,26,975,975
89,0.1,2,3,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 26}, {'id': 1, 'like': 1, 'front': 1, 'utility': 25}, {'id': 2, 'like': 0, 'front': 1, 'utility': 976}, {'id': 3, 'like': 0, 'front': 1, 'utility': 977}, {'id': 4, 'like': 1, 'front': 0, 'utility': 221}, {'id': 5, 'like': 0, 'front': 0, 'utility': 775}, {'id': 6, 'like': 0, 'front': 0, 'utility': 767}, {'id': 7, 'like': 0, 'front': 0, 'utility': 777}]",271,4544,26,25,976,977,221,775,767,777
52,0.8,1,2,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 207}, {'id': 1, 'like': 0, 'front': 1, 'utility': 796}, {'id': 2, 'like': 0, 'front': 1, 'utility': 805}, {'id': 3, 'like': 0, 'front': 1, 'utility': 801}, {'id': 4, 'like': 1, 'front': 0, 'utility': 50}, {'id': 5, 'like': 0, 'front': 0, 'utility': 950}, {'id': 6, 'like': 0, 'front': 0, 'utility': 952}, {'id': 7, 'like': 0, 'front': 0, 'utility': 953}]",257,5514,207,796,805,801,50,950,952,953
11,0,0,1,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 1000}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1000}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1000}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1000}, {'id': 4, 'like': 1, 'front': 0, 'utility': 253}, {'id': 5, 'like': 0, 'front': 0, 'utility': 752}, {'id': 6, 'like': 0, 'front': 0, 'utility': 745}, {'id': 7, 'like': 0, 'front': 0, 'utility': 756}]",253,6506,1000,1000,1000,1000,253,752,745,756
175,1,1,5,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 253}, {'id': 1, 'like': 0, 'front': 1, 'utility': 751}, {'id': 2, 'like': 0, 'front': 1, 'utility': 747}, {'id': 3, 'like': 0, 'front': 1, 'utility': 755}, {'id': 4, 'like': 1, 'front': 0, 'utility': 0}, {'id': 5, 'like': 1, 'front': 0, 'utility': 0}, {'id': 6, 'like': 1, 'front': 0, 'utility': 0}, {'id': 7, 'like': 1, 'front': 0, 'utility': 0}]",253,2506,253,751,747,755,0,0,0,0
50,0.6,1,2,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 152}, {'id': 1, 'like': 0, 'front': 1, 'utility': 852}, {'id': 2, 'like': 0, 'front': 1, 'utility': 854}, {'id': 3, 'like': 0, 'front': 1, 'utility': 854}, {'id': 4, 'like': 1, 'front': 0, 'utility': 101}, {'id': 5, 'like': 0, 'front': 0, 'utility': 899}, {'id': 6, 'like': 0, 'front': 0, 'utility': 900}, {'id': 7, 'like': 0, 'front': 0, 'utility': 894}]",253,5506,152,852,854,854,101,899,900,894
45,0.1,1,2,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 24}, {'id': 1, 'like': 0, 'front': 1, 'utility': 975}, {'id': 2, 'like': 0, 'front': 1, 'utility': 976}, {'id': 3, 'like': 0, 'front': 1, 'utility': 977}, {'id': 4, 'like': 1, 'front': 0, 'utility': 229}, {'id': 5, 'like': 0, 'front': 0, 'utility': 780}, {'id': 6, 'like': 0, 'front': 0, 'utility': 774}, {'id': 7, 'like': 0, 'front': 0, 'utility': 772}]",253,5507,24,975,976,977,229,780,774,772
143,0,3,4,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 0}, {'id': 1, 'like': 1, 'front': 1, 'utility': 0}, {'id': 2, 'like': 1, 'front': 1, 'utility': 0}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1000}, {'id': 4, 'like': 1, 'front': 0, 'utility': 253}, {'id': 5, 'like': 0, 'front': 0, 'utility': 754}, {'id': 6, 'like': 0, 'front': 0, 'utility': 748}, {'id': 7, 'like': 0, 'front': 0, 'utility': 752}]",253,3507,0,0,0,1000,253,754,748,752
44,0,1,2,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 0}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1000}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1000}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1000}, {'id': 4, 'like': 1, 'front': 0, 'utility': 252}, {'id': 5, 'like': 0, 'front': 0, 'utility': 751}, {'id': 6, 'like': 0, 'front': 0, 'utility': 755}, {'id': 7, 'like': 0, 'front': 0, 'utility': 746}]",252,5504,0,1000,1000,1000,252,751,755,746
53,0.9,1,2,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 224}, {'id': 1, 'like': 0, 'front': 1, 'utility': 773}, {'id': 2, 'like': 0, 'front': 1, 'utility': 777}, {'id': 3, 'like': 0, 'front': 1, 'utility': 776}, {'id': 4, 'like': 1, 'front': 0, 'utility': 27}, {'id': 5, 'like': 0, 'front': 0, 'utility': 975}, {'id': 6, 'like': 0, 'front': 0, 'utility': 975}, {'id': 7, 'like': 0, 'front': 0, 'utility': 976}]",251,5503,224,773,777,776,27,975,975,976
253,0,5,6,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 0}, {'id': 1, 'like': 1, 'front': 1, 'utility': 0}, {'id': 2, 'like': 1, 'front': 1, 'utility': 0}, {'id': 3, 'like': 1, 'front': 1, 'utility': 0}, {'id': 4, 'like': 1, 'front': 0, 'utility': 251}, {'id': 5, 'like': 0, 'front': 0, 'utility': 750}, {'id': 6, 'like': 0, 'front': 0, 'utility': 751}, {'id': 7, 'like': 0, 'front': 0, 'utility': 750}]",251,2502,0,0,0,0,251,750,751,750
47,0.3,1,2,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 73}, {'id': 1, 'like': 0, 'front': 1, 'utility': 927}, {'id': 2, 'like': 0, 'front': 1, 'utility': 927}, {'id': 3, 'like': 0, 'front': 1, 'utility': 928}, {'id': 4, 'like': 1, 'front': 0, 'utility': 178}, {'id': 5, 'like': 0, 'front': 0, 'utility': 823}, {'id': 6, 'like': 0, 'front': 0, 'utility': 817}, {'id': 7, 'like': 0, 'front': 0, 'utility': 829}]",250,5502,73,927,927,928,178,823,817,829
198,0,4,5,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 0}, {'id': 1, 'like': 1, 'front': 1, 'utility': 0}, {'id': 2, 'like': 1, 'front': 1, 'utility': 0}, {'id': 3, 'like': 1, 'front': 1, 'utility': 0}, {'id': 4, 'like': 1, 'front': 0, 'utility': 250}, {'id': 5, 'like': 0, 'front': 0, 'utility': 754}, {'id': 6, 'like': 0, 'front': 0, 'utility': 746}, {'id': 7, 'like': 0, 'front': 0, 'utility': 750}]",250,2500,0,0,0,0,250,754,746,750
32,1,1,1,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 249}, {'id': 1, 'like': 0, 'front': 1, 'utility': 745}, {'id': 2, 'like': 0, 'front': 1, 'utility': 754}, {'id': 3, 'like': 0, 'front': 1, 'utility': 751}, {'id': 4, 'like': 0, 'front': 0, 'utility': 1000}, {'id': 5, 'like': 0, 'front': 0, 'utility': 1000}, {'id': 6, 'like': 0, 'front': 0, 'utility': 1000}, {'id': 7, 'like': 0, 'front': 0, 'utility': 1000}]",249,6499,249,745,754,751,1000,1000,1000,1000
60,0.5,2,2,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 123}, {'id': 1, 'like': 1, 'front': 1, 'utility': 126}, {'id': 2, 'like': 0, 'front': 1, 'utility': 877}, {'id': 3, 'like': 0, 'front': 1, 'utility': 873}, {'id': 4, 'like': 0, 'front': 0, 'utility': 874}, {'id': 5, 'like': 0, 'front': 0, 'utility': 879}, {'id': 6, 'like': 0, 'front': 0, 'utility': 870}, {'id': 7, 'like': 0, 'front': 0, 'utility': 877}]",249,5499,123,126,877,873,874,879,870,877
48,0.4,1,2,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 96}, {'id': 1, 'like': 0, 'front': 1, 'utility': 895}, {'id': 2, 'like': 0, 'front': 1, 'utility': 900}, {'id': 3, 'like': 0, 'front': 1, 'utility': 904}, {'id': 4, 'like': 1, 'front': 0, 'utility': 153}, {'id': 5, 'like': 0, 'front': 0, 'utility': 846}, {'id': 6, 'like': 0, 'front': 0, 'utility': 856}, {'id': 7, 'like': 0, 'front': 0, 'utility': 848}]",249,5498,96,895,900,904,153,846,856,848
51,0.7,1,2,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 173}, {'id': 1, 'like': 0, 'front': 1, 'utility': 825}, {'id': 2, 'like': 0, 'front': 1, 'utility': 819}, {'id': 3, 'like': 0, 'front': 1, 'utility': 822}, {'id': 4, 'like': 1, 'front': 0, 'utility': 75}, {'id': 5, 'like': 0, 'front': 0, 'utility': 929}, {'id': 6, 'like': 0, 'front': 0, 'utility': 925}, {'id': 7, 'like': 0, 'front': 0, 'utility': 928}]",248,5496,173,825,819,822,75,929,925,928
49,0.5,1,2,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 124}, {'id': 1, 'like': 0, 'front': 1, 'utility': 875}, {'id': 2, 'like': 0, 'front': 1, 'utility': 877}, {'id': 3, 'like': 0, 'front': 1, 'utility': 869}, {'id': 4, 'like': 1, 'front': 0, 'utility': 125}, {'id': 5, 'like': 0, 'front': 0, 'utility': 880}, {'id': 6, 'like': 0, 'front': 0, 'utility': 873}, {'id': 7, 'like': 0, 'front': 0, 'utility': 875}]",248,5498,124,875,877,869,125,880,873,875
209,0,5,5,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 0}, {'id': 1, 'like': 1, 'front': 1, 'utility': 0}, {'id': 2, 'like': 1, 'front': 1, 'utility': 0}, {'id': 3, 'like': 1, 'front': 1, 'utility': 0}, {'id': 4, 'like': 1, 'front': 0, 'utility': 248}, {'id': 5, 'like': 0, 'front': 0, 'utility': 751}, {'id': 6, 'like': 0, 'front': 0, 'utility': 750}, {'id': 7, 'like': 0, 'front': 0, 'utility': 747}]",248,2496,0,0,0,0,248,751,750,747
38,0.5,0,2,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 873}, {'id': 1, 'like': 0, 'front': 1, 'utility': 870}, {'id': 2, 'like': 0, 'front': 1, 'utility': 870}, {'id': 3, 'like': 0, 'front': 1, 'utility': 877}, {'id': 4, 'like': 1, 'front': 0, 'utility': 122}, {'id': 5, 'like': 1, 'front': 0, 'utility': 125}, {'id': 6, 'like': 0, 'front': 0, 'utility': 879}, {'id': 7, 'like': 0, 'front': 0, 'utility': 879}]",247,5495,873,870,870,877,122,125,879,879
87,1,1,3,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 247}, {'id': 1, 'like': 0, 'front': 1, 'utility': 749}, {'id': 2, 'like': 0, 'front': 1, 'utility': 747}, {'id': 3, 'like': 0, 'front': 1, 'utility': 751}, {'id': 4, 'like': 1, 'front': 0, 'utility': 0}, {'id': 5, 'like': 1, 'front': 0, 'utility': 0}, {'id': 6, 'like': 0, 'front': 0, 'utility': 1000}, {'id': 7, 'like': 0, 'front': 0, 'utility': 1000}]",247,4494,247,749,747,751,0,0,1000,1000
54,1,1,2,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 247}, {'id': 1, 'like': 0, 'front': 1, 'utility': 743}, {'id': 2, 'like': 0, 'front': 1, 'utility': 757}, {'id': 3, 'like': 0, 'front': 1, 'utility': 747}, {'id': 4, 'like': 1, 'front': 0, 'utility': 0}, {'id': 5, 'like': 0, 'front': 0, 'utility': 1000}, {'id': 6, 'like': 0, 'front': 0, 'utility': 1000}, {'id': 7, 'like': 0, 'front': 0, 'utility': 1000}]",247,5494,247,743,757,747,0,1000,1000,1000
46,0.2,1,2,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 48}, {'id': 1, 'like': 0, 'front': 1, 'utility': 950}, {'id': 2, 'like': 0, 'front': 1, 'utility': 950}, {'id': 3, 'like': 0, 'front': 1, 'utility': 950}, {'id': 4, 'like': 1, 'front': 0, 'utility': 199}, {'id': 5, 'like': 0, 'front': 0, 'utility': 799}, {'id': 6, 'like': 0, 'front': 0, 'utility': 803}, {'id': 7, 'like': 0, 'front': 0, 'utility': 796}]",247,5495,48,950,950,950,199,799,803,796
88,0,2,3,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 0}, {'id': 1, 'like': 1, 'front': 1, 'utility': 0}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1000}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1000}, {'id': 4, 'like': 1, 'front': 0, 'utility': 247}, {'id': 5, 'like': 0, 'front': 0, 'utility': 743}, {'id': 6, 'like': 0, 'front': 0, 'utility': 754}, {'id': 7, 'like': 0, 'front': 0, 'utility': 751}]",247,4495,0,0,1000,1000,247,743,754,751
131,1,1,4,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 244}, {'id': 1, 'like': 0, 'front': 1, 'utility': 748}, {'id': 2, 'like': 0, 'front': 1, 'utility': 747}, {'id': 3, 'like': 0, 'front': 1, 'utility': 750}, {'id': 4, 'like': 1, 'front': 0, 'utility': 0}, {'id': 5, 'like': 1, 'front': 0, 'utility': 0}, {'id': 6, 'like': 1, 'front': 0, 'utility': 0}, {'id': 7, 'like': 0, 'front': 0, 'utility': 1000}]",244,3489,244,748,747,750,0,0,0,1000
12,0.1,0,1,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 974}, {'id': 1, 'like': 0, 'front': 1, 'utility': 974}, {'id': 2, 'like': 0, 'front': 1, 'utility': 974}, {'id': 3, 'like': 0, 'front': 1, 'utility': 971}, {'id': 4, 'like': 1, 'front': 0, 'utility': 227}, {'id': 5, 'like': 0, 'front': 0, 'utility': 777}, {'id': 6, 'like': 0, 'front': 0, 'utility': 773}, {'id': 7, 'like': 0, 'front': 0, 'utility': 783}]",227,6453,974,974,974,971,227,777,773,783
102,0.3,3,3,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 69}, {'id': 1, 'like': 1, 'front': 1, 'utility': 78}, {'id': 2, 'like': 1, 'front': 1, 'utility': 75}, {'id': 3, 'like': 0, 'front': 1, 'utility': 926}, {'id': 4, 'like': 0, 'front': 0, 'utility': 824}, {'id': 5, 'like': 0, 'front': 0, 'utility': 826}, {'id': 6, 'like': 0, 'front': 0, 'utility': 822}, {'id': 7, 'like': 0, 'front': 0, 'utility': 824}]",222,4444,69,78,75,926,824,826,822,824
73,0.7,0,3,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 828}, {'id': 1, 'like': 0, 'front': 1, 'utility': 820}, {'id': 2, 'like': 0, 'front': 1, 'utility': 816}, {'id': 3, 'like': 0, 'front': 1, 'utility': 831}, {'id': 4, 'like': 1, 'front': 0, 'utility': 72}, {'id': 5, 'like': 1, 'front': 0, 'utility': 76}, {'id': 6, 'like': 1, 'front': 0, 'utility': 73}, {'id': 7, 'like': 0, 'front': 0, 'utility': 925}]",220,4441,828,820,816,831,72,76,73,925
31,0.9,1,1,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 216}, {'id': 1, 'like': 0, 'front': 1, 'utility': 770}, {'id': 2, 'like': 0, 'front': 1, 'utility': 778}, {'id': 3, 'like': 0, 'front': 1, 'utility': 771}, {'id': 4, 'like': 0, 'front': 0, 'utility': 976}, {'id': 5, 'like': 0, 'front': 0, 'utility': 975}, {'id': 6, 'like': 0, 'front': 0, 'utility': 975}, {'id': 7, 'like': 0, 'front': 0, 'utility': 972}]",216,6433,216,770,778,771,976,975,975,972
39,0.6,0,2,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 851}, {'id': 1, 'like': 0, 'front': 1, 'utility': 856}, {'id': 2, 'like': 0, 'front': 1, 'utility': 852}, {'id': 3, 'like': 0, 'front': 1, 'utility': 853}, {'id': 4, 'like': 1, 'front': 0, 'utility': 102}, {'id': 5, 'like': 1, 'front': 0, 'utility': 104}, {'id': 6, 'like': 0, 'front': 0, 'utility': 893}, {'id': 7, 'like': 0, 'front': 0, 'utility': 902}]",206,5413,851,856,852,853,102,104,893,902
30,0.8,1,1,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 206}, {'id': 1, 'like': 0, 'front': 1, 'utility': 801}, {'id': 2, 'like': 0, 'front': 1, 'utility': 805}, {'id': 3, 'like': 0, 'front': 1, 'utility': 801}, {'id': 4, 'like': 0, 'front': 0, 'utility': 950}, {'id': 5, 'like': 0, 'front': 0, 'utility': 950}, {'id': 6, 'like': 0, 'front': 0, 'utility': 952}, {'id': 7, 'like': 0, 'front': 0, 'utility': 948}]",206,6413,206,801,805,801,950,950,952,948
118,0.8,0,4,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 799}, {'id': 1, 'like': 0, 'front': 1, 'utility': 801}, {'id': 2, 'like': 0, 'front': 1, 'utility': 802}, {'id': 3, 'like': 0, 'front': 1, 'utility': 802}, {'id': 4, 'like': 1, 'front': 0, 'utility': 48}, {'id': 5, 'like': 1, 'front': 0, 'utility': 50}, {'id': 6, 'like': 1, 'front': 0, 'utility': 54}, {'id': 7, 'like': 1, 'front': 0, 'utility': 51}]",204,3407,799,801,802,802,48,50,54,51
156,0.2,4,4,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 51}, {'id': 1, 'like': 1, 'front': 1, 'utility': 48}, {'id': 2, 'like': 1, 'front': 1, 'utility': 51}, {'id': 3, 'like': 1, 'front': 1, 'utility': 51}, {'id': 4, 'like': 0, 'front': 0, 'utility': 799}, {'id': 5, 'like': 0, 'front': 0, 'utility': 804}, {'id': 6, 'like': 0, 'front': 0, 'utility': 799}, {'id': 7, 'like': 0, 'front': 0, 'utility': 798}]",200,3401,51,48,51,51,799,804,799,798
13,0.2,0,1,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 954}, {'id': 1, 'like': 0, 'front': 1, 'utility': 951}, {'id': 2, 'like': 0, 'front': 1, 'utility': 950}, {'id': 3, 'like': 0, 'front': 1, 'utility': 950}, {'id': 4, 'like': 1, 'front': 0, 'utility': 198}, {'id': 5, 'like': 0, 'front': 0, 'utility': 797}, {'id': 6, 'like': 0, 'front': 0, 'utility': 802}, {'id': 7, 'like': 0, 'front': 0, 'utility': 795}]",198,6397,954,951,950,950,198,797,802,795
59,0.4,2,2,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 97}, {'id': 1, 'like': 1, 'front': 1, 'utility': 99}, {'id': 2, 'like': 0, 'front': 1, 'utility': 900}, {'id': 3, 'like': 0, 'front': 1, 'utility': 899}, {'id': 4, 'like': 0, 'front': 0, 'utility': 855}, {'id': 5, 'like': 0, 'front': 0, 'utility': 846}, {'id': 6, 'like': 0, 'front': 0, 'utility': 845}, {'id': 7, 'like': 0, 'front': 0, 'utility': 851}]",196,5392,97,99,900,899,855,846,845,851
29,0.7,1,1,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 173}, {'id': 1, 'like': 0, 'front': 1, 'utility': 821}, {'id': 2, 'like': 0, 'front': 1, 'utility': 833}, {'id': 3, 'like': 0, 'front': 1, 'utility': 822}, {'id': 4, 'like': 0, 'front': 0, 'utility': 925}, {'id': 5, 'like': 0, 'front': 0, 'utility': 927}, {'id': 6, 'like': 0, 'front': 0, 'utility': 926}, {'id': 7, 'like': 0, 'front': 0, 'utility': 919}]",173,6346,173,821,833,822,925,927,926,919
14,0.3,0,1,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 922}, {'id': 1, 'like': 0, 'front': 1, 'utility': 922}, {'id': 2, 'like': 0, 'front': 1, 'utility': 927}, {'id': 3, 'like': 0, 'front': 1, 'utility': 922}, {'id': 4, 'like': 1, 'front': 0, 'utility': 170}, {'id': 5, 'like': 0, 'front': 0, 'utility': 822}, {'id': 6, 'like': 0, 'front': 0, 'utility': 829}, {'id': 7, 'like': 0, 'front': 0, 'utility': 827}]",170,6341,922,922,927,922,170,822,829,827
101,0.2,3,3,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 53}, {'id': 1, 'like': 1, 'front': 1, 'utility': 49}, {'id': 2, 'like': 1, 'front': 1, 'utility': 51}, {'id': 3, 'like': 0, 'front': 1, 'utility': 955}, {'id': 4, 'like': 0, 'front': 0, 'utility': 803}, {'id': 5, 'like': 0, 'front': 0, 'utility': 797}, {'id': 6, 'like': 0, 'front': 0, 'utility': 802}, {'id': 7, 'like': 0, 'front': 0, 'utility': 796}]",153,4306,53,49,51,955,803,797,802,796
28,0.6,1,1,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 152}, {'id': 1, 'like': 0, 'front': 1, 'utility': 849}, {'id': 2, 'like': 0, 'front': 1, 'utility': 846}, {'id': 3, 'like': 0, 'front': 1, 'utility': 855}, {'id': 4, 'like': 0, 'front': 0, 'utility': 898}, {'id': 5, 'like': 0, 'front': 0, 'utility': 901}, {'id': 6, 'like': 0, 'front': 0, 'utility': 903}, {'id': 7, 'like': 0, 'front': 0, 'utility': 901}]",152,6305,152,849,846,855,898,901,903,901
40,0.7,0,2,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 833}, {'id': 1, 'like': 0, 'front': 1, 'utility': 828}, {'id': 2, 'like': 0, 'front': 1, 'utility': 823}, {'id': 3, 'like': 0, 'front': 1, 'utility': 817}, {'id': 4, 'like': 1, 'front': 0, 'utility': 72}, {'id': 5, 'like': 1, 'front': 0, 'utility': 77}, {'id': 6, 'like': 0, 'front': 0, 'utility': 924}, {'id': 7, 'like': 0, 'front': 0, 'utility': 924}]",149,5298,833,828,823,817,72,77,924,924
74,0.8,0,3,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 805}, {'id': 1, 'like': 0, 'front': 1, 'utility': 801}, {'id': 2, 'like': 0, 'front': 1, 'utility': 794}, {'id': 3, 'like': 0, 'front': 1, 'utility': 798}, {'id': 4, 'like': 1, 'front': 0, 'utility': 51}, {'id': 5, 'like': 1, 'front': 0, 'utility': 50}, {'id': 6, 'like': 1, 'front': 0, 'utility': 48}, {'id': 7, 'like': 0, 'front': 0, 'utility': 952}]",149,4299,805,801,794,798,51,50,48,952
58,0.3,2,2,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 73}, {'id': 1, 'like': 1, 'front': 1, 'utility': 75}, {'id': 2, 'like': 0, 'front': 1, 'utility': 923}, {'id': 3, 'like': 0, 'front': 1, 'utility': 926}, {'id': 4, 'like': 0, 'front': 0, 'utility': 829}, {'id': 5, 'like': 0, 'front': 0, 'utility': 823}, {'id': 6, 'like': 0, 'front': 0, 'utility': 823}, {'id': 7, 'like': 0, 'front': 0, 'utility': 825}]",149,5297,73,75,923,926,829,823,823,825
15,0.4,0,1,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 903}, {'id': 1, 'like': 0, 'front': 1, 'utility': 900}, {'id': 2, 'like': 0, 'front': 1, 'utility': 904}, {'id': 3, 'like': 0, 'front': 1, 'utility': 897}, {'id': 4, 'like': 1, 'front': 0, 'utility': 148}, {'id': 5, 'like': 0, 'front': 0, 'utility': 849}, {'id': 6, 'like': 0, 'front': 0, 'utility': 849}, {'id': 7, 'like': 0, 'front': 0, 'utility': 846}]",148,6296,903,900,904,897,148,849,849,846
16,0.5,0,1,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 877}, {'id': 1, 'like': 0, 'front': 1, 'utility': 873}, {'id': 2, 'like': 0, 'front': 1, 'utility': 875}, {'id': 3, 'like': 0, 'front': 1, 'utility': 879}, {'id': 4, 'like': 1, 'front': 0, 'utility': 129}, {'id': 5, 'like': 0, 'front': 0, 'utility': 872}, {'id': 6, 'like': 0, 'front': 0, 'utility': 874}, {'id': 7, 'like': 0, 'front': 0, 'utility': 879}]",129,6258,877,873,875,879,129,872,874,879
27,0.5,1,1,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 128}, {'id': 1, 'like': 0, 'front': 1, 'utility': 875}, {'id': 2, 'like': 0, 'front': 1, 'utility': 869}, {'id': 3, 'like': 0, 'front': 1, 'utility': 879}, {'id': 4, 'like': 0, 'front': 0, 'utility': 879}, {'id': 5, 'like': 0, 'front': 0, 'utility': 879}, {'id': 6, 'like': 0, 'front': 0, 'utility': 878}, {'id': 7, 'like': 0, 'front': 0, 'utility': 870}]",128,6257,128,875,869,879,879,879,878,870
41,0.8,0,2,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 796}, {'id': 1, 'like': 0, 'front': 1, 'utility': 803}, {'id': 2, 'like': 0, 'front': 1, 'utility': 799}, {'id': 3, 'like': 0, 'front': 1, 'utility': 804}, {'id': 4, 'like': 1, 'front': 0, 'utility': 52}, {'id': 5, 'like': 1, 'front': 0, 'utility': 54}, {'id': 6, 'like': 0, 'front': 0, 'utility': 953}, {'id': 7, 'like': 0, 'front': 0, 'utility': 951}]",106,5212,796,803,799,804,52,54,953,951
26,0.4,1,1,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 102}, {'id': 1, 'like': 0, 'front': 1, 'utility': 895}, {'id': 2, 'like': 0, 'front': 1, 'utility': 899}, {'id': 3, 'like': 0, 'front': 1, 'utility': 902}, {'id': 4, 'like': 0, 'front': 0, 'utility': 845}, {'id': 5, 'like': 0, 'front': 0, 'utility': 849}, {'id': 6, 'like': 0, 'front': 0, 'utility': 856}, {'id': 7, 'like': 0, 'front': 0, 'utility': 855}]",102,6203,102,895,899,902,845,849,856,855
17,0.6,0,1,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 848}, {'id': 1, 'like': 0, 'front': 1, 'utility': 849}, {'id': 2, 'like': 0, 'front': 1, 'utility': 843}, {'id': 3, 'like': 0, 'front': 1, 'utility': 855}, {'id': 4, 'like': 1, 'front': 0, 'utility': 101}, {'id': 5, 'like': 0, 'front': 0, 'utility': 903}, {'id': 6, 'like': 0, 'front': 0, 'utility': 899}, {'id': 7, 'like': 0, 'front': 0, 'utility': 904}]",101,6202,848,849,843,855,101,903,899,904
155,0.1,4,4,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 26}, {'id': 1, 'like': 1, 'front': 1, 'utility': 25}, {'id': 2, 'like': 1, 'front': 1, 'utility': 24}, {'id': 3, 'like': 1, 'front': 1, 'utility': 25}, {'id': 4, 'like': 0, 'front': 0, 'utility': 777}, {'id': 5, 'like': 0, 'front': 0, 'utility': 770}, {'id': 6, 'like': 0, 'front': 0, 'utility': 776}, {'id': 7, 'like': 0, 'front': 0, 'utility': 777}]",100,3200,26,25,24,25,777,770,776,777
57,0.2,2,2,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 48}, {'id': 1, 'like': 1, 'front': 1, 'utility': 49}, {'id': 2, 'like': 0, 'front': 1, 'utility': 954}, {'id': 3, 'like': 0, 'front': 1, 'utility': 950}, {'id': 4, 'like': 0, 'front': 0, 'utility': 799}, {'id': 5, 'like': 0, 'front': 0, 'utility': 794}, {'id': 6, 'like': 0, 'front': 0, 'utility': 801}, {'id': 7, 'like': 0, 'front': 0, 'utility': 799}]",97,5194,48,49,954,950,799,794,801,799
